AreaID,AreaName,TimePeriod,Source,Sector,Subsector,Goal,Target,Indicator,Unit,SubgroupDimension,Subgroup,SubgroupOrder,DataValue,Footnote
IND,India,2014,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Lok Sabha,1,11.42,NA
IND,India,2019,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Lok Sabha,1,14.36,NA
IND,India,2014,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Rajya Sabha,2,12.76,NA
IND,India,2016,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Rajya Sabha,2,11.07,NA
IND,India,2018,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Rajya Sabha,2,11.48,NA
IND,India,2020,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Employment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,Rajya Sabha,2,10.33,NA
IND,India,2014,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Women Empowerment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,PRI,3,46.14,NA
IND,India,2019,(1) Election Commission of India (2) Rajya Sabha Secretariat (3) Ministry of Panchayati Raj,Reduced Inequalities,Women Empowerment,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status","10.2.2: Proportion of seats held by women in national Parliament, State legislation and Local Self Government (similar to Indicator 5.5.1 and 16.7.1)",Percent,Electoral body type,PRI,3,44.37,NA
IND,India,2014,Election Commission of India,Reduced Inequalities,Legislature,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status",10.2.3: Proportion of SC/ST persons in Elected bodies (similar to 16.7.2),Percent,Community type,SCs,1,15.5,NA
IND,India,2019,Election Commission of India,Reduced Inequalities,Legislature,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status",10.2.3: Proportion of SC/ST persons in Elected bodies (similar to 16.7.2),Percent,Community type,SCs,1,15.5,NA
IND,India,2014,Election Commission of India,Reduced Inequalities,Legislature,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status",10.2.3: Proportion of SC/ST persons in Elected bodies (similar to 16.7.2),Percent,Community type,STs,2,8.7,NA
IND,India,2019,Election Commission of India,Reduced Inequalities,Legislature,10: Reduce inequality within and among countries,"10.2: By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status",10.2.3: Proportion of SC/ST persons in Elected bodies (similar to 16.7.2),Percent,Community type,STs,2,8.67,NA
IND,India,2015-16,"National Accounts Division, NSO, MoSPI",Reduced Inequalities,Labour,10: Reduce inequality within and among countries,"10.4: Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",10.4.1: Labour Share of GDP,Percent,Share Type,Total,1,30.23,NA
IND,India,2016-17,"National Accounts Division, NSO, MoSPI",Reduced Inequalities,Labour,10: Reduce inequality within and among countries,"10.4: Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",10.4.1: Labour Share of GDP,Percent,Share Type,Total,1,30.49,NA
IND,India,2017-18,"National Accounts Division, NSO, MoSPI",Reduced Inequalities,Labour,10: Reduce inequality within and among countries,"10.4: Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",10.4.1: Labour Share of GDP,Percent,Share Type,Total,1,30.87,NA
IND,India,2018-19,"National Accounts Division, NSO, MoSPI",Reduced Inequalities,Labour,10: Reduce inequality within and among countries,"10.4: Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",10.4.1: Labour Share of GDP,Percent,Share Type,Total,1,31.27,NA
IND,India,2019-20,"National Accounts Division, NSO, MoSPI",Reduced Inequalities,Labour,10: Reduce inequality within and among countries,"10.4: Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",10.4.1: Labour Share of GDP,Percent,Share Type,Total,1,31.76,NA
